ID,Name,Lot,LotParts,AddLotRevSilver,AddLotRevGold,Flag(Parts0),Flag(Parts1),Flag(Parts2),Flag(Parts3),Flag(Parts4),Flag(Parts5),Flag(Parts6),Flag(Parts7),Flag(Parts8),Flag(Parts9),Flag(Parts10)
1,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
3,74,25,25,5,15,1,0,0,0,0,0,0,0,0,0,0
4,289,25,25,5,15,1,0,0,0,0,0,0,0,0,0,0
5,290,25,25,5,15,1,0,0,0,0,0,0,0,0,0,0
6,291,25,25,5,15,1,0,0,0,0,0,0,0,0,0,0
7,292,25,25,5,15,1,0,0,0,0,0,0,0,0,0,0
8,293,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
9,294,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
10,569,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
11,570,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
12,571,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13,574,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
14,575,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
15,576,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
16,577,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
17,578,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
18,579,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
86,247,17,22,10,20,1,1,1,1,1,1,1,1,1,1,1
87,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
109,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
158,494,3,8,5,10,1,1,0,0,0,0,0,0,0,0,0
159,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
171,561,4,9,15,30,1,0,0,0,0,0,0,0,0,0,0
172,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
190,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
214,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
217,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
218,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
220,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
221,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
222,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
223,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
225,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
226,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
227,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
228,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
231,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
232,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
233,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
